Timestamp,run_custom_jemalloc
0,0.003315770348837209
1,0.277710366486711
2,0.29612878945182725
3,0.22178350809800665
4,0.44097474563953487
5,0.4542540490033223
6,0.45355650436046513
7,0.45714155938538203
8,0.46040866382890366
9,0.4621217036960133
10,0.462335833679402
11,0.4616642441860465
12,0.45493537167774084
13,0.46007449127906974
14,0.4607168812292359
15,0.4607168812292359
16,0.4609310112126246
17,0.4586469580564784
18,0.4590752180232558
19,0.4590752180232558
20,0.4590752180232558
21,0.458617758513289
22,0.458617758513289
23,0.4586112697259136
24,0.4586112697259136
25,0.4583582070182724
26,0.4587864669850498
27,0.4587864669850498
28,0.4587864669850498
29,0.4570215168189369
30,0.4574887095099668
31,0.4600582693106312
32,0.4602723992940199
33,0.4602723992940199
34,0.45839389534883723
35,0.45814083264119604
36,0.4583549626245847
37,0.4581602990033223
38,0.4556815822259136
39,0.4586794019933555
40,0.4588935319767442
41,0.4589454422757475
42,0.4538971656976744
43,0.46074932516611294
44,0.46074932516611294
45,0.4607331031976744
46,0.4607331031976744
47,0.45812461067275745
48,0.4600517805232558
49,0.45742382163621265
50,0.4580662115863787
51,0.459350991486711
52,0.45773528343023256
53,0.4575892857142857
54,0.4576931063122924
55,0.4581667877906977
56,0.45880917774086377
57,0.4594515676910299
58,0.45767688434385384
59,0.45789101432724255
60,0.45789101432724255
61,0.4580954111295681
62,0.4580954111295681
63,0.45827709717607973
64,0.45827709717607973
65,0.45827709717607973
66,0.45827709717607973
67,0.4578488372093023
68,0.4573264898255814
69,0.45818300975913623
70,0.4572745795265781
71,0.4581310994601329
72,0.45427675975913623
73,0.4579169694767442
74,0.4570896490863787
75,0.458374428986711
76,0.4600874688538206
77,0.45713831499169433
78,0.45761848525747506
79,0.4599609375
80,0.45344295058139533
81,0.45500674833887045
82,0.45522087832225916
83,0.4556491382890365
84,0.45629152823920266
85,0.45467582018272423
86,0.45531821013289037
87,0.45272918397009965
88,0.4563693936877076
89,0.4597954734219269
90,0.4600096034053156
91,0.4562525955149502
92,0.4562525955149502
93,0.4560189991694352
94,0.4560189991694352
95,0.4560189991694352
96,0.4560189991694352
97,0.45644725913621265
98,0.45687551910299
99,0.4567165438122924
100,0.4567165438122924
101,0.4567165438122924
102,0.4567165438122924
103,0.4558567794850498
104,0.4558567794850498
105,0.4558567794850498
106,0.45443573504983387
107,0.45297900228405313
108,0.4549061721345515
109,0.4549061721345515
110,0.4549061721345515
111,0.4549061721345515
112,0.4549061721345515
113,0.4549061721345515
114,0.4562136627906977
115,0.45500025955149503
116,0.45381930024916944
117,0.45386472176079734
118,0.45203812811461797
119,0.4543935579318937
120,0.4479047705564784
121,0.45190835236710963
122,0.4512172965116279
123,0.45185968646179403
124,0.45207381644518274
125,0.45207381644518274
126,0.45207381644518274
127,0.45207381644518274
128,0.45207381644518274
129,0.45207381644518274
130,0.45207381644518274
131,0.45207381644518274
132,0.4518499532807309
133,0.4520640832641196
134,0.45181426495016613
135,0.45202839493355484
136,0.45202839493355484
137,0.45191808554817275
138,0.45191808554817275
139,0.45191808554817275
140,0.4519505294850498
141,0.45191484115448505
142,0.45191484115448505
143,0.45212897113787376
144,0.4519440406976744
145,0.4519440406976744
146,0.4519797290282392
147,0.4518077761627907
148,0.4535305492109635
149,0.4535305492109635
150,0.4535305492109635
151,0.4530244237956811
152,0.45323855377906974
153,0.4532742421096346
154,0.4540496522009967
155,0.45811812188538203
156,0.46111594165282394
157,0.46133007163621265
158,0.4580532340116279
159,0.45534740967607973
160,0.4579169694767442
161,0.4579169694767442
162,0.4579169694767442
163,0.4569890728820598
164,0.45741733284883723
165,0.4576314628322259
166,0.4576314628322259
167,0.45782937084717606
168,0.4569890728820598
169,0.45727133513289037
170,0.45727133513289037
171,0.45727133513289037
172,0.45727133513289037
173,0.45727133513289037
174,0.4571545369601329
175,0.4571545369601329
176,0.4569923172757475
177,0.45720644725913623
178,0.45704747196843853
179,0.45704747196843853
180,0.45704747196843853
181,0.45726160195182725
182,0.45726160195182725
183,0.45726160195182725
184,0.45705396075581395
185,0.45705396075581395
186,0.45705396075581395
187,0.45705396075581395
188,0.45705396075581395
189,0.45705396075581395
190,0.45705396075581395
191,0.45705396075581395
192,0.45705396075581395
193,0.45705396075581395
194,0.45705396075581395
195,0.45701502803156147
196,0.45713831499169433
197,0.45713831499169433
198,0.4571934696843854
199,0.4571934696843854
200,0.46945078903654486
201,0.4555842504152824
202,0.45858207018272423
203,0.4581765209717608
204,0.45500999273255816
205,0.45649916943521596
206,0.4594969892026578
207,0.4564732142857143
208,0.4536733025332226
209,0.4551722124169435
210,0.45521114514119604
211,0.4556394051079734
212,0.4553701204318937
213,0.4553701204318937
214,0.4553701204318937
215,0.4553701204318937
